,count,user
4906,1054,U3048@DOM1
3139,1957,U3049@DOM1
5319,871,U304@DOM1
3870,1555,U3050@DOM1
3180,1935,U3052@DOM1
1732,3170,U3053@DOM1
5299,879,U3054@DOM1
2052,2802,U3055@DOM1
5147,944,U3056@DOM1
4930,1038,U3057@DOM1
2840,2133,U3058@DOM1
3452,1771,U3059@DOM1
4528,1225,U305@DOM1
755,6421,U3060@DOM1
7112,302,U3061@DOM1
4597,1195,U3062@DOM1
226,27809,U3063@DOM1
3468,1763,U3064@DOM1
2148,2699,U3065@DOM1
894,5290,U3066@DOM1
8759,82,U3067@DOM1
2647,2265,U3068@DOM1
9377,44,U3069@DOM1
2439,2427,U3070@DOM1
5948,636,U3071@DOM1
5505,803,U3072@DOM1
5622,751,U3073@DOM1
1357,3785,U3075@DOM1
9112,58,U3076@DOM1
7354,258,U3077@DOM1
7133,299,U3078@DOM1
7462,237,U3079@DOM1
636,8322,U307@DOM1
2580,2310,U3080@DOM1
5882,662,U3081@DOM1
9936,24,U3082@DOM1
2,562502,U3083@DOM1
7531,226,U3084@DOM1
2058,2796,U3085@DOM1
4121,1424,U3086@DOM1
7216,283,U3087@C12546
8564,101,U3087@DOM1
5578,772,U3088@DOM1
3066,2000,U3089@DOM1
8074,150,U308@DOM1
956,4941,U3090@DOM1
7599,216,U3091@DOM1
118,36175,U3093@DOM1
6347,508,U3094@DOM1
8111,145,U3095@DOM1
6925,345,U3096@DOM1
9518,39,U3097@DOM1
2722,2212,U3098@DOM1
7682,204,U3099@DOM1
6808,371,U309@DOM1
3574,1704,U30@DOM1
7872,176,U30@DOM3
3463,1766,U3100@DOM1
5734,713,U3101@DOM1
1518,3468,U3102@DOM1
8196,135,U3103@DOM1
1556,3408,U3104@DOM1
1604,3351,U3105@DOM1
10250,15,U3106@DOM1
8376,118,U3107@DOM1
5614,754,U3108@DOM1
1484,3534,U3109@DOM1
3812,1586,U310@DOM1
5757,704,U3110@DOM1
3821,1580,U3111@DOM1
4687,1154,U3112@DOM1
1578,3388,U3113@DOM1
3166,1942,U3114@DOM1
6829,366,U3115@DOM1
1803,3080,U3116@DOM1
858,5501,U3117@DOM1
790,6077,U3118@DOM1
4314,1333,U3119@DOM1
2071,2776,U311@DOM1
7313,264,U3120@DOM1
6723,394,U3121@DOM1
7237,279,U3122@DOM1
3666,1664,U3123@DOM1
1205,4145,U3124@DOM1
9221,53,U3125@DOM1
5575,773,U3126@DOM1
8155,139,U3127@DOM1
4849,1082,U3129@DOM1
3167,1942,U312@DOM1
4309,1335,U3130@DOM1
1564,3402,U3132@DOM1
3551,1719,U3133@DOM1
6469,473,U3134@DOM1
3528,1729,U3135@DOM1
8630,94,U3136@DOM1
263,22246,U3137@DOM1
4807,1101,U3138@DOM1
10184,16,U3139@DOM1
769,6241,U313@DOM1
1973,2882,U3141@DOM1
3255,1889,U3142@DOM1
2731,2206,U3143@DOM1
4525,1227,U3144@DOM1
10447,8,U3145@C22585
2571,2319,U3145@DOM1
9286,49,U3146@DOM1
7280,270,U3147@DOM1
7136,299,U3148@DOM1
4329,1328,U3149@DOM1
2900,2100,U314@DOM1
4680,1157,U3150@DOM1
3094,1985,U3151@DOM1
9635,34,U3152@DOM1
4211,1375,U3154@DOM1
3239,1896,U3155@DOM1
2076,2771,U3157@DOM1
704,7165,U3158@DOM1
3287,1873,U3159@DOM1
5204,919,U315@DOM1
7996,160,U3160@DOM1
7594,216,U3161@DOM1
3952,1511,U3162@DOM1
2825,2143,U3163@DOM1
2675,2245,U3164@DOM1
9965,23,U3165@DOM1
4637,1179,U3166@DOM1
868,5404,U3167@DOM1
1188,4177,U3168@DOM1
717,7034,U3169@DOM1
17,153897,U316@DOM1
1312,3885,U3170@DOM1
5102,966,U3171@DOM1
543,10029,U3172@DOM1
3408,1791,U3173@DOM1
376,16443,U3174@DOM1
21,116535,U3175@DOM1
3709,1637,U3176@DOM1
6412,490,U3177@DOM1
2758,2186,U3178@DOM1
2355,2499,U3179@DOM1
1074,4537,U317@DOM1
948,4989,U3180@DOM1
7283,269,U3181@DOM1
4174,1394,U3182@DOM1
6627,423,U3183@DOM1
3933,1520,U3184@DOM1
4093,1433,U3185@DOM1
5915,648,U3186@DOM1
6205,557,U3187@DOM1
7012,323,U3188@DOM1
1768,3120,U3189@DOM1
3889,1543,U318@DOM1
2037,2811,U3190@DOM1
1780,3105,U3191@DOM1
6251,540,U3192@DOM1
7393,251,U3193@DOM1
4452,1262,U3194@DOM1
7348,258,U3195@DOM1
5432,830,U3196@DOM1
4715,1141,U3197@DOM1
2150,2693,U3198@DOM1
8001,159,U319@DOM1
4523,1228,U31@DOM1
838,5656,U3200@DOM1
2600,2294,U3201@DOM1
3918,1532,U3202@DOM1
3244,1894,U3203@DOM1
4671,1160,U3204@DOM1
7807,185,U3205@DOM1
4748,1126,U3206@DOM1
6544,447,U3207@DOM1
7570,221,U3208@DOM1
3207,1920,U3209@DOM1
825,5763,U320@DOM1
4209,1376,U3210@DOM1
7662,206,U3211@DOM1
9357,45,U3212@DOM1
1647,3292,U3213@DOM1
911,5209,U3214@DOM1
6857,360,U3215@DOM1
8622,95,U3216@DOM1
2078,2768,U3217@DOM1
439,13208,U3218@DOM1
7001,326,U3219@DOM1
243,24777,U321@DOM1
8271,127,U3220@DOM1
6189,562,U3221@DOM1
8908,71,U3222@DOM1
867,5413,U3223@DOM1
5261,892,U3224@DOM1
5239,903,U3225@DOM1
952,4962,U3226@DOM1
4374,1304,U3227@DOM1
2635,2277,U3228@DOM1
3976,1499,U3229@DOM1
199,30310,U322@DOM1
4827,1091,U3230@DOM1
3046,2017,U3231@DOM1
8249,130,U3232@DOM1
8750,83,U3233@DOM1
5486,811,U3234@DOM1
7015,322,U3235@DOM1
6197,560,U3236@DOM1
3001,2042,U3237@DOM1
4519,1230,U3238@DOM1
3827,1577,U3239@DOM1
139,34280,U323@DOM1
4229,1368,U3240@DOM1
1324,3858,U3241@DOM1
1079,4528,U3242@DOM1
4829,1090,U3243@DOM1
3855,1563,U3244@DOM1
6507,460,U3245@DOM1
2673,2245,U3246@DOM1
3273,1879,U3247@DOM1
5031,998,U3248@DOM1
878,5338,U3249@DOM1
100,40008,U324@DOM1
5580,771,U3250@DOM1
4975,1017,U3251@DOM1
7504,231,U3252@DOM1
6070,600,U3253@DOM1
4578,1201,U3254@DOM1
7723,198,U3255@DOM1
916,5194,U3256@DOM1
2222,2611,U3257@DOM1
4564,1208,U3258@DOM1
3730,1629,U3259@DOM1
373,16466,U325@DOM1
6039,609,U3261@DOM1
5927,643,U3262@DOM1
4480,1251,U3263@DOM1
1249,4001,U3264@DOM1
2054,2800,U3265@DOM1
6749,387,U3266@DOM1
8126,144,U3267@DOM1
3538,1725,U3268@DOM1
2081,2761,U3269@DOM1
4934,1036,U326@DOM1
3218,1912,U3270@DOM1
5616,753,U3271@DOM1
4466,1257,U3272@DOM1
1467,3564,U3273@DOM1
1284,3936,U3274@DOM1
1080,4524,U3275@DOM1
9795,29,U3276@DOM1
1329,3853,U3277@C2519
6744,388,U3278@DOM1
9551,37,U3279@DOM1
275,20816,U327@DOM1
1800,3082,U3280@DOM1
6940,340,U3281@DOM1
5778,699,U3282@DOM1
1854,3007,U3283@DOM1
171,32024,U3284@DOM1
1640,3306,U3285@DOM1
6598,431,U3286@DOM1
2906,2095,U3287@DOM1
3896,1540,U3288@DOM1
3642,1675,U3289@DOM1
286,20047,U328@DOM1
3360,1819,U3290@DOM1
2420,2446,U3291@DOM1
7552,224,U3292@DOM1
608,8842,U3293@DOM1
1666,3255,U3294@DOM1
5684,731,U3295@DOM1
5098,970,U3296@DOM1
8832,76,U3297@DOM1
1066,4565,U3298@DOM1
836,5667,U3299@DOM1
3872,1554,U329@DOM1
22,115969,U32@DOM1
10331,13,U3300@DOM1
4837,1087,U3303@C14736
6214,553,U3303@DOM1
4061,1449,U3304@DOM1
3234,1901,U3305@DOM1
9600,36,U3306@DOM1
2670,2247,U3307@DOM1
10462,8,U3308@DOM1
3443,1775,U3309@DOM1
201,30120,U330@C1532
1242,4023,U330@C6064
6972,334,U3310@DOM1
1028,4705,U3311@DOM1
7965,165,U3312@DOM1
3832,1574,U3313@DOM1
4143,1410,U3314@DOM1
6548,444,U3315@DOM1
4164,1400,U3316@DOM1
1382,3721,U3317@DOM1
588,9124,U3318@DOM1
1029,4689,U3319@DOM1
132,34839,U331@DOM1
2899,2100,U3320@DOM1
6202,559,U3321@DOM1
3745,1624,U3322@DOM1
4672,1160,U3323@DOM1
897,5265,U3324@DOM1
8700,86,U3325@DOM1
4742,1129,U3326@DOM1
8884,72,U3327@DOM1
4428,1272,U3328@DOM1
6910,348,U3329@DOM1
153,33476,U332@DOM1
7109,303,U3330@DOM1
2252,2589,U3331@DOM1
7473,235,U3332@DOM1
1004,4790,U3333@DOM1
5901,654,U3334@DOM1
2732,2206,U3335@DOM1
10151,17,U3336@DOM1
5032,997,U3337@DOM1
2871,2111,U3338@DOM1
7561,222,U3339@DOM1
715,7041,U333@DOM1
10141,17,U3340@DOM1
6719,395,U3341@DOM1
3224,1910,U3342@DOM1
2062,2789,U3343@DOM1
3229,1906,U3344@DOM1
1131,4362,U3345@DOM1
8071,150,U3346@DOM1
6101,593,U3347@DOM1
1813,3065,U3348@DOM1
3659,1668,U3349@DOM1
4985,1013,U334@DOM1
5610,756,U3350@DOM1
1938,2915,U3351@DOM1
3725,1631,U3352@DOM1
7419,246,U3353@DOM1
1535,3437,U3354@DOM1
8162,139,U3355@DOM1
2528,2359,U3356@DOM1
3966,1504,U3357@DOM1
1541,3434,U3358@DOM1
6592,432,U3359@DOM1
10573,3,U335@C994
4907,1053,U335@DOM1
7269,271,U3360@DOM1
2714,2220,U3362@DOM1
4675,1159,U3363@DOM1
1828,3043,U3364@DOM1
7096,305,U3367@DOM1
7587,218,U3368@DOM1
3128,1963,U3369@DOM1
36,85695,U336@DOM1
10533,4,U3370@DOM1
5269,890,U3371@DOM1
7724,198,U3372@DOM1
2569,2319,U3373@DOM1
2680,2243,U3374@DOM1
4006,1478,U3375@DOM1
3393,1799,U3376@DOM1
4057,1452,U3377@DOM1
2677,2244,U3378@DOM1
5057,989,U3379@DOM1
1621,3336,U337@DOM1
3450,1772,U3380@DOM1
6652,413,U3382@DOM1
1228,4071,U3383@DOM1
4147,1409,U3384@DOM1
5773,700,U3385@DOM1
8614,96,U3386@DOM1
5604,758,U3387@DOM1
8339,121,U3388@DOM1
1085,4500,U3389@DOM1
4387,1297,U338@DOM1
696,7281,U3390@DOM1
1897,2958,U3391@DOM1
5343,861,U3392@DOM1
4170,1396,U3393@DOM1
1690,3224,U3394@DOM1
1558,3407,U3395@DOM1
3028,2025,U3396@DOM1
5029,1000,U3397@DOM1
744,6692,U3398@DOM1
2046,2805,U3399@DOM1
1384,3714,U339@DOM1
9060,61,U33@C155
10603,1,U33@C1811
9055,61,U33@C185
8943,69,U33@C2882
8610,96,U33@C832
4383,1298,U3400@DOM1
523,10449,U3401@DOM1
2907,2094,U3402@DOM1
332,18192,U3403@DOM1
997,4816,U3404@DOM1
9133,57,U3405@DOM1
1674,3246,U3406@DOM1
2833,2137,U3407@DOM1
802,5992,U3408@DOM1
3058,2008,U3409@DOM1
5364,854,U340@DOM1
1274,3956,U3410@DOM1
3259,1888,U3412@DOM1
327,18433,U3413@DOM1
1387,3709,U3414@DOM1
1856,3003,U3415@DOM1
6155,572,U3416@DOM1
3132,1961,U3417@DOM1
7738,196,U3418@DOM1
2941,2074,U3419@DOM1
4438,1268,U341@DOM1
4884,1067,U3420@DOM1
5054,989,U3421@DOM1
4047,1457,U3422@DOM1
3288,1873,U3423@DOM1
5547,785,U3424@DOM1
2781,2166,U3425@DOM1
3398,1797,U3426@DOM1
2761,2185,U3427@DOM1
5072,982,U3428@DOM1
4712,1143,U3429@DOM1
78,51194,U342@DOM1
1526,3451,U3430@DOM1
908,5216,U3432@DOM1
593,9022,U3433@DOM1
111,37148,U3434@DOM1
2433,2432,U3435@DOM1
10330,13,U3436@DOM1
1185,4183,U3437@DOM1
2997,2046,U3438@DOM1
1806,3073,U3439@DOM1
6375,500,U343@DOM1
3016,2030,U3440@DOM1
1398,3685,U3441@DOM1
7747,195,U3442@DOM1
1311,3888,U3443@DOM1
8204,134,U3444@DOM1
3022,2029,U3445@DOM1
7859,178,U3446@DOM1
4116,1426,U3447@DOM1
6865,359,U3448@DOM1
2978,2057,U3449@DOM1
2470,2402,U344@DOM1
6803,373,U3450@DOM1
77,51876,U3451@DOM1
826,5762,U3452@DOM1
230,26595,U3453@DOM1
970,4873,U3454@DOM1
6724,393,U3455@DOM1
163,32837,U3456@DOM1
4786,1113,U3457@DOM1
2369,2487,U3458@DOM1
2348,2502,U3459@DOM1
7083,308,U345@DOM1
3065,2000,U3461@DOM1
5537,788,U3462@DOM1
9728,31,U3463@DOM1
4190,1386,U3464@DOM1
2213,2619,U3465@DOM1
5774,700,U3466@DOM1
1996,2848,U3467@DOM1
1172,4219,U3468@DOM1
9789,29,U3469@DOM1
1750,3146,U3470@DOM1
8713,85,U3471@DOM1
6484,468,U3472@DOM1
3690,1647,U3473@DOM1
5673,734,U3474@DOM1
256,22678,U3476@DOM1
511,10702,U3477@DOM1
7114,302,U3478@DOM1
6034,610,U3479@DOM1
3048,2016,U3480@DOM1
569,9521,U3481@DOM1
4219,1374,U3482@DOM1
1464,3568,U3483@DOM1
3910,1536,U3484@DOM1
4875,1074,U3485@DOM1
1159,4254,U3486@DOM1
1899,2953,U3487@DOM1
3751,1621,U3488@DOM1
10084,19,U3489@DOM1
5014,1004,U348@DOM1
4977,1016,U3490@DOM1
2841,2132,U3491@DOM1
3282,1875,U3492@DOM1
2405,2453,U3493@DOM1
2590,2303,U3495@DOM1
1502,3504,U3496@DOM1
375,16447,U3497@DOM1
5103,966,U3498@DOM1
5264,892,U3499@DOM1
651,7952,U349@DOM1
3276,1878,U34@DOM1
3416,1788,U3500@DOM1
2236,2601,U3501@DOM1
221,28503,U3502@DOM1
6923,345,U3503@DOM1
1261,3969,U3504@DOM1
2581,2309,U3505@DOM1
8475,109,U3506@DOM1
6554,443,U3507@DOM1
3257,1889,U3508@DOM1
3271,1879,U3509@DOM1
3422,1783,U350@DOM1
6947,340,U3510@DOM1
5431,830,U3511@DOM1
605,8882,U3512@DOM1
554,9787,U3513@DOM1
8746,83,U3514@DOM5
5704,724,U3515@DOM1
1991,2851,U3516@DOM1
7953,166,U3517@DOM1
5270,890,U3519@DOM1
8248,130,U351@DOM1
4762,1121,U3520@DOM1
6337,510,U3521@DOM1
8766,81,U3522@DOM1
3671,1661,U3523@DOM1
1288,3928,U3524@DOM1
4756,1124,U3525@DOM1
1600,3358,U3526@DOM1
2611,2288,U3527@DOM1
3965,1505,U3528@DOM1
7700,201,U3529@DOM1
6638,420,U352@DOM1
3330,1848,U3530@DOM1
4706,1146,U3531@DOM1
251,23303,U3532@DOM1
10295,14,U3533@C9338
887,5314,U3534@DOM1
5990,622,U3535@DOM1
2022,2825,U3536@DOM1
7282,269,U3537@DOM1
2103,2742,U3538@DOM1
551,9806,U3539@DOM1
2605,2291,U353@DOM1
1112,4398,U3541@DOM1
4022,1469,U3542@DOM1
915,5195,U3543@DOM1
9861,27,U3545@DOM1
7308,265,U3547@DOM1
4909,1053,U3548@DOM1
1000,4805,U3549@DOM1
655,7796,U354@DOM1
6392,495,U3550@DOM1
9024,63,U3551@DOM1
6927,344,U3552@DOM1
2540,2346,U3553@DOM1
7771,190,U3554@DOM1
3117,1969,U3555@DOM1
6218,552,U3556@DOM1
7498,231,U3557@DOM1
951,4967,U3558@DOM1
4152,1407,U3559@DOM1
6442,481,U355@DOM1
990,4831,U3560@DOM1
7924,169,U3561@DOM1
584,9200,U3562@DOM1
2737,2203,U3563@DOM1
2998,2045,U3564@DOM1
2803,2154,U3565@DOM1
4212,1375,U3566@DOM1
5363,854,U3567@DOM1
3425,1782,U3568@DOM1
5681,732,U3569@DOM1
6245,542,U356@DOM1
5217,915,U3570@DOM1
846,5599,U3571@DOM1
3550,1719,U3572@DOM1
1888,2971,U3573@DOM1
1826,3043,U3574@DOM1
6788,378,U3575@DOM1
1275,3955,U3576@DOM1
394,15530,U3577@DOM1
3704,1644,U3578@DOM1
4273,1350,U3579@DOM1
4780,1115,U3580@DOM1
1497,3511,U3581@DOM1
4356,1313,U3582@DOM1
7909,171,U3583@DOM1
3242,1894,U3584@DOM1
2139,2708,U3585@DOM1
1260,3974,U3586@DOM1
6345,508,U3587@DOM1
1875,2981,U3588@DOM1
2067,2779,U3589@DOM1
3871,1555,U3590@DOM1
3279,1877,U3591@DOM1
6633,421,U3592@DOM1
910,5211,U3593@DOM1
4859,1079,U3594@DOM1
2253,2589,U3595@DOM1
6805,372,U3596@DOM1
8437,114,U3597@DOM1
2799,2156,U3598@DOM1
1388,3701,U3599@DOM1
6550,444,U359@DOM1
1682,3234,U35@DOM1
1348,3825,U3600@DOM1
10469,8,U3601@DOM1
3711,1636,U3602@DOM1
3956,1510,U3603@DOM1
2007,2836,U3604@DOM1
4079,1441,U3605@DOM1
2592,2300,U3606@DOM1
4180,1390,U3607@DOM1
1132,4360,U3609@DOM1
4384,1297,U360@DOM1
5709,722,U3611@DOM1
2810,2151,U3612@DOM1
4259,1357,U3614@DOM1
1984,2865,U3615@DOM1
1544,3426,U3616@DOM1
5607,758,U3617@DOM1
6309,519,U3619@DOM1
141,34210,U361@DOM1
4463,1260,U3620@DOM1
4569,1206,U3621@DOM1
5079,979,U3622@DOM1
7576,220,U3623@DOM1
883,5327,U3624@DOM1
2945,2072,U3625@DOM1
5596,763,U3626@DOM1
2073,2772,U3627@DOM1
4974,1017,U3628@DOM1
8831,76,U3629@DOM1
2182,2652,U362@DOM1
7229,280,U3630@DOM1
6141,576,U3631@DOM1
3475,1759,U3632@DOM1
3300,1865,U3633@DOM1
6786,379,U3634@DOM1
8905,71,U3635@C3605
728,6866,U3635@DOM1
5539,787,U3636@DOM1
3573,1704,U3638@DOM1
8075,150,U3639@DOM1
1981,2872,U363@DOM1
1740,3165,U3640@DOM1
2596,2298,U3641@DOM1
2190,2644,U3642@DOM1
2266,2575,U3643@DOM1
8601,97,U3644@DOM1
5772,701,U3645@DOM1
3951,1511,U3646@DOM1
8188,137,U3647@DOM1
1442,3612,U3648@DOM1
3652,1671,U3649@DOM1
88,45357,U364@DOM1
2308,2540,U3650@DOM1
2021,2825,U3651@DOM1
7172,291,U3652@DOM1
6869,358,U3653@DOM1
4323,1329,U3654@DOM1
4255,1358,U3655@DOM1
2327,2523,U3656@DOM1
9425,42,U3657@DOM1
2765,2182,U3658@DOM1
3152,1949,U3659@DOM1
1993,2851,U365@DOM1
2578,2311,U3660@DOM1
4330,1327,U3661@DOM1
3445,1774,U3662@DOM1
713,7050,U3663@DOM1
1008,4784,U3664@DOM1
3,508014,U3665@DOM1
876,5356,U3666@DOM1
3520,1733,U3667@DOM1
5234,908,U3668@DOM1
5243,902,U3669@DOM1
3826,1577,U366@DOM1
6618,426,U3670@DOM1
10294,14,U3671@C23015
1627,3326,U3671@DOM1
1967,2889,U3673@DOM1
9261,50,U3674@DOM1
9151,56,U3675@C25008
2038,2810,U3675@DOM1
520,10488,U3676@DOM1
1924,2930,U3677@DOM1
2494,2383,U3678@DOM1
1964,2890,U3679@DOM1
830,5732,U367@DOM1
2621,2283,U3680@DOM1
1653,3273,U3681@DOM1
681,7460,U3682@DOM1
3862,1559,U3683@DOM1
503,10929,U3684@DOM1
6127,582,U3685@DOM1
2498,2382,U3686@DOM1
6571,438,U3687@DOM1
9571,37,U3688@DOM1
7791,188,U3689@DOM1
4620,1183,U368@DOM1
5279,887,U3690@DOM1
4427,1273,U3691@DOM1
4812,1096,U3692@DOM1
3031,2021,U3693@DOM1
5262,892,U3694@DOM1
1115,4388,U3695@DOM1
2727,2209,U3696@DOM1
4976,1016,U3697@DOM1
6911,348,U3698@DOM1
2347,2503,U3699@DOM1
323,18654,U369@DOM1
10073,19,U36@C936
2827,2142,U3701@DOM1
971,4866,U3702@DOM1
1246,4015,U3703@DOM1
10362,12,U3704@C9603
1602,3357,U3705@DOM1
4724,1137,U3707@DOM1
9335,46,U3708@DOM1
2358,2496,U3709@DOM1
476,11620,U370@DOM1
3397,1797,U3710@DOM1
1053,4600,U3711@DOM1
8101,146,U3712@DOM1
664,7689,U3713@DOM1
3456,1768,U3714@DOM1
6859,360,U3715@DOM1
3891,1542,U3716@DOM1
3722,1632,U3717@DOM1
499,11020,U3718@DOM1
2005,2836,U3719@DOM1
235,26217,U371@DOM1
413,14750,U3720@DOM1
2434,2431,U3721@DOM1
5490,810,U3722@DOM1
1149,4297,U3723@DOM1
4433,1270,U3724@DOM1
8548,102,U3725@DOM1
7788,188,U3726@DOM1
4008,1477,U3727@DOM1
487,11323,U3728@DOM1
9561,37,U3729@DOM1
404,15131,U372@DOM1
1163,4244,U3730@DOM1
3258,1888,U3731@DOM1
6012,617,U3733@DOM1
9043,62,U3734@DOM1
6545,447,U3735@DOM1
3173,1938,U3736@DOM1
1601,3358,U3737@DOM1
1979,2876,U3738@DOM1
6761,385,U3739@DOM1
206,29575,U373@DOM1
5347,860,U3740@DOM1
361,16818,U3741@DOM1
3121,1966,U3742@DOM1
9358,45,U3743@DOM1
674,7558,U3744@DOM1
4702,1148,U3745@DOM1
7758,192,U3746@DOM1
5055,989,U3747@DOM1
9200,54,U3748@DOM1
8088,149,U3749@DOM1
309,18990,U374@DOM1
3396,1797,U3750@DOM1
2135,2710,U3751@DOM1
2767,2180,U3752@DOM1
5855,671,U3753@DOM1
972,4864,U3754@DOM1
5625,749,U3755@DOM1
6315,517,U3756@DOM1
926,5117,U3757@DOM1
5025,1001,U3758@DOM1
4145,1410,U3759@DOM1
164,32789,U375@DOM1
8620,96,U3761@DOM1
8628,94,U3762@DOM1
315,18910,U3763@DOM1
1489,3524,U3764@DOM1
3928,1524,U3765@DOM1
6422,488,U3766@DOM1
5941,638,U3767@DOM1
1264,3967,U3768@DOM1
7061,311,U3769@DOM1
342,17877,U376@DOM1
463,12073,U3770@DOM1
959,4928,U3771@DOM1
4776,1117,U3772@DOM1
5721,718,U3773@DOM1
8322,123,U3774@DOM1
3479,1756,U3775@DOM1
3930,1522,U3776@DOM1
8972,67,U3777@DOM1
4198,1383,U3778@DOM1
1925,2929,U3779@DOM1
8141,142,U377@DOM1
6966,336,U3780@DOM1
5266,891,U3781@DOM1
3316,1856,U3782@DOM1
2260,2582,U3783@DOM1
9366,45,U3784@C5288
4037,1465,U3785@DOM1
5877,664,U3786@DOM1
4195,1385,U3787@DOM1
24,112657,U3788@DOM1
2919,2090,U3789@DOM1
1525,3454,U378@DOM1
1280,3941,U3790@DOM1
8707,86,U3791@DOM1
6057,604,U3792@DOM1
9145,57,U3793@DOM1
2942,2073,U3795@DOM1
612,8771,U3796@DOM1
1923,2930,U3797@DOM1
9000,64,U3798@DOM1
5993,621,U3799@DOM1
4987,1012,U37@DOM1
8381,118,U3800@DOM1
4173,1394,U3801@DOM1
635,8324,U3802@DOM1
429,13618,U3803@DOM1
9588,36,U3804@DOM1
81,49903,U3805@DOM1
3979,1498,U3806@DOM1
1211,4131,U3807@DOM1
4673,1159,U3808@DOM1
833,5699,U3809@DOM1
8457,111,U380@DOM1
10507,6,U3810@C211
8461,111,U3810@C2614
9921,24,U3810@C802
2208,2625,U3811@DOM1
5602,759,U3812@DOM1
1532,3444,U3813@DOM1
7657,207,U3814@DOM1
271,21263,U3815@DOM1
6845,363,U3816@DOM1
5369,852,U3817@DOM1
9496,40,U3818@DOM1
6962,336,U3819@DOM1
3994,1486,U381@DOM1
1807,3072,U3820@DOM1
1225,4080,U3821@DOM1
5742,709,U3822@DOM1
3099,1981,U3823@DOM1
1323,3860,U3824@DOM1
4587,1199,U3825@DOM1
5564,776,U3826@DOM1
3590,1695,U3827@DOM1
7390,251,U3828@DOM1
2131,2712,U3829@DOM1
5011,1004,U382@DOM1
3867,1556,U3830@DOM1
6257,537,U3831@DOM1
8397,116,U3833@DOM1
4405,1285,U3834@DOM1
6755,386,U3835@DOM1
3188,1930,U3836@DOM1
2357,2498,U3837@DOM1
3079,1992,U3838@DOM1
4575,1203,U3839@DOM1
2561,2325,U383@DOM1
710,7085,U3840@DOM1
4393,1292,U3841@DOM1
2216,2617,U3842@DOM1
781,6179,U3843@DOM1
1823,3047,U3844@DOM1
8810,78,U3845@DOM1
7076,309,U3846@DOM1
6693,403,U3847@DOM1
2120,2727,U3848@DOM1
5056,989,U3849@DOM1
4213,1375,U384@DOM1
1493,3518,U3850@DOM1
8050,153,U3851@DOM1
2377,2481,U3852@DOM1
7880,175,U3853@DOM1
5654,740,U3855@DOM1
3478,1756,U3856@DOM1
6285,526,U3857@C7024
7271,271,U3857@C7038
6232,545,U3858@DOM1
8669,90,U3859@DOM1
250,23542,U385@DOM1
1328,3854,U3860@DOM1
3261,1886,U3861@DOM1
2715,2217,U3862@DOM1
5635,745,U3863@DOM1
3045,2017,U3864@DOM1
3415,1788,U3865@DOM1
662,7698,U3866@DOM1
3269,1880,U3867@DOM1
8522,105,U3868@DOM1
1651,3286,U3869@DOM1
3599,1692,U386@DOM1
2446,2419,U3870@DOM1
1997,2847,U3871@DOM1
3591,1695,U3872@DOM1
3851,1567,U3873@DOM1
4375,1302,U3874@DOM1
2241,2597,U3875@DOM1
5959,632,U3877@DOM1
4045,1459,U3879@DOM1
3021,2029,U387@DOM1
6518,456,U3880@DOM1
83,49364,U3882@DOM1
9099,59,U3883@DOM1
7928,169,U3884@DOM1
5703,724,U3885@DOM1
2508,2373,U3886@DOM1
3471,1761,U3887@DOM1
7284,269,U3888@DOM1
5337,863,U3889@DOM1
9783,29,U388@DOM1
10487,7,U3890@C15954
1577,3388,U3890@DOM1
2025,2820,U3891@DOM1
5645,742,U3892@DOM1
7900,173,U3893@DOM1
9914,25,U3894@DOM1
8912,70,U3895@DOM1
1190,4176,U3896@DOM1
1478,3548,U3897@DOM1
9342,46,U3899@DOM1
8787,79,U389@C3042
76,51901,U38@DOM1
2607,2291,U3900@DOM1
5416,834,U3901@DOM1
402,15170,U3902@DOM1
5211,917,U3903@DOM1
4287,1345,U3904@DOM1
2040,2810,U3905@DOM1
2416,2448,U3906@DOM1
341,17889,U3907@DOM1
1692,3223,U3908@DOM1
2614,2286,U3909@DOM1
9662,33,U390@DOM1
7319,262,U3910@DOM1
2413,2450,U3911@DOM1
6881,356,U3912@DOM1
8055,152,U3913@DOM1
4396,1291,U3914@DOM1
4412,1282,U3915@DOM1
1097,4451,U3916@DOM1
2210,2622,U3917@DOM1
6082,597,U3918@DOM1
1040,4654,U3919@DOM1
3312,1859,U391@DOM1
7221,281,U3920@DOM1
7510,229,U3921@DOM1
3315,1858,U3922@DOM1
8261,128,U3923@DOM1
2705,2227,U3924@DOM1
6902,351,U3925@DOM1
7828,183,U3926@DOM1
3147,1952,U3927@DOM1
265,21774,U3928@DOM1
5256,895,U3929@DOM1
2991,2050,U392@DOM1
6895,353,U3930@DOM1
4038,1463,U3931@DOM1
5216,915,U3932@DOM1
4851,1082,U3933@DOM1
1279,3946,U3934@DOM1
6584,435,U3935@DOM1
975,4859,U3936@DOM1
1741,3165,U3937@DOM1
481,11459,U3938@DOM1
1963,2891,U3939@DOM1
3960,1508,U393@DOM1
4995,1009,U3940@DOM1
9453,41,U3941@C9988
161,32865,U3941@DOM1
41,81350,U3942@DOM1
6009,617,U3943@DOM1
7048,315,U3944@DOM1
2634,2277,U3945@DOM1
1591,3367,U3946@DOM1
6629,423,U3947@DOM1
1671,3247,U3948@DOM1
1078,4531,U3949@DOM1
4123,1423,U394@DOM1
4182,1390,U3950@DOM1
5633,746,U3951@DOM1
